OBJECTID,REPORT_DATE,WARD,LIVES_LOST,POSITIVE_CASES,TOTAL_TESTS,LOAD_TIME
5684,2020/09/21 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5685,2020/09/22 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5686,2020/09/23 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5687,2020/09/24 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5688,2020/09/25 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5689,2020/09/26 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5690,2020/09/27 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5691,2020/09/28 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5692,2020/09/29 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5693,2020/09/30 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5694,2020/10/01 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5695,2020/10/02 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5696,2020/10/03 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5697,2020/10/04 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5698,2020/10/05 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5699,2020/10/06 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5700,2020/10/07 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5701,2020/10/08 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5702,2020/10/09 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5703,2020/10/10 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5704,2020/10/11 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5705,2020/10/12 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5706,2020/10/13 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5707,2020/10/14 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5708,2020/10/15 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5709,2020/10/16 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5710,2020/10/17 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5711,2020/10/18 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5712,2020/10/19 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5713,2020/10/20 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5714,2020/10/21 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5715,2020/10/22 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5716,2020/10/23 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5717,2020/10/24 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5718,2020/10/25 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5719,2020/10/26 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5720,2020/10/27 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5721,2020/10/28 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5722,2020/10/29 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5723,2020/10/30 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5724,2020/10/31 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5725,2020/11/01 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5726,2020/11/02 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5727,2020/11/03 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5728,2020/11/04 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5729,2020/11/05 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5730,2020/11/06 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5731,2020/11/07 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5732,2020/11/08 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5733,2020/11/09 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5734,2020/11/10 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5735,2020/11/11 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5736,2020/11/12 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5737,2020/11/13 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5738,2020/11/14 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5739,2020/11/15 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5740,2020/11/16 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5741,2020/11/17 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5742,2020/11/18 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5743,2020/11/19 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5744,2020/11/20 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5745,2020/11/21 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5746,2020/11/22 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5747,2020/11/23 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5748,2020/11/24 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5749,2020/11/25 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5750,2020/11/26 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5751,2020/11/27 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5752,2020/11/28 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5753,2020/11/29 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5754,2020/11/30 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5755,2020/12/01 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5756,2020/12/02 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5757,2020/12/03 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5758,2020/12/04 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5759,2020/12/05 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5760,2020/12/06 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5761,2020/12/07 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5762,2020/12/08 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5763,2020/12/09 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5764,2020/12/10 00:00:00+00,Homeless,21,,,2023/01/07 08:00:08+00
5765,2020/12/11 00:00:00+00,Homeless,22,,,2023/01/07 08:00:08+00
5766,2020/12/12 00:00:00+00,Homeless,22,,,2023/01/07 08:00:08+00
5767,2020/12/13 00:00:00+00,Homeless,22,,,2023/01/07 08:00:08+00
5768,2020/12/14 00:00:00+00,Homeless,22,,,2023/01/07 08:00:08+00
5769,2020/12/15 00:00:00+00,Homeless,22,,,2023/01/07 08:00:08+00
5770,2020/12/16 00:00:00+00,Homeless,22,,,2023/01/07 08:00:08+00
5771,2020/12/17 00:00:00+00,Homeless,22,,,2023/01/07 08:00:08+00
5772,2020/12/18 00:00:00+00,Homeless,22,,,2023/01/07 08:00:08+00
5773,2020/12/19 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5774,2020/12/20 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5775,2020/12/21 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5776,2020/12/22 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5777,2020/12/23 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5778,2020/12/24 00:00:00+00,Homeless,22,,,2023/01/07 08:00:08+00
5779,2020/12/26 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5780,2020/12/27 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5781,2020/12/28 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5782,2020/12/29 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5783,2020/12/30 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5784,2020/12/31 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5785,2021/01/01 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5786,2021/01/02 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5787,2021/01/03 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5788,2021/01/04 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5789,2021/01/05 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5790,2021/01/06 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5791,2021/01/07 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5792,2021/01/08 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5793,2021/01/09 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5794,2021/01/10 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5795,2021/01/11 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5796,2021/01/12 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5797,2021/01/13 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5798,2021/01/14 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5799,2021/01/15 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5800,2021/01/16 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5801,2021/01/17 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5802,2021/01/18 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5803,2021/01/19 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5804,2021/01/20 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5805,2021/01/21 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5806,2021/01/22 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5807,2021/01/23 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5808,2021/01/24 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5809,2021/01/25 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5810,2021/01/26 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5811,2021/01/27 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5812,2021/01/28 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5813,2021/01/29 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5814,2021/01/30 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5815,2021/01/31 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5816,2021/02/01 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5817,2021/02/02 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5818,2021/02/03 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5819,2021/02/04 00:00:00+00,Homeless,23,,,2023/01/07 08:00:08+00
5820,2021/02/05 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5821,2021/02/06 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5822,2021/02/07 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5823,2021/02/08 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5824,2021/02/09 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5825,2021/02/10 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5826,2021/02/11 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5827,2021/02/12 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5828,2021/02/13 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5829,2021/02/14 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5830,2021/02/15 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5831,2021/02/16 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5832,2021/02/17 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5833,2021/02/18 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5834,2021/02/19 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5835,2021/02/20 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5836,2021/02/21 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5837,2021/02/22 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5838,2021/02/23 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5839,2021/02/24 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5840,2021/02/25 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5841,2021/02/26 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5842,2021/02/27 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5843,2021/02/28 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5844,2021/03/01 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5845,2021/03/02 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5846,2021/03/03 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5847,2021/03/04 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5848,2021/03/05 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5849,2021/03/06 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5850,2021/03/07 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5851,2021/03/08 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5852,2021/03/09 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5853,2021/03/10 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5854,2021/03/11 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5855,2021/03/12 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5856,2021/03/13 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5857,2021/03/14 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5858,2021/03/15 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5859,2021/03/16 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5860,2021/03/17 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5861,2021/03/18 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5862,2021/03/19 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5863,2021/03/20 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5864,2021/03/21 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5865,2021/03/22 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5866,2021/03/23 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5867,2021/03/24 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5868,2021/03/25 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5869,2021/03/26 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5870,2021/03/27 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5871,2021/03/28 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5872,2021/03/29 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5873,2021/03/30 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5874,2021/03/31 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5875,2021/04/01 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5876,2021/04/02 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5877,2021/04/03 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5878,2021/04/04 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5879,2021/04/05 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5880,2021/04/06 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5881,2021/04/07 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5882,2021/04/08 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5883,2021/04/09 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5884,2021/04/10 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5885,2021/04/11 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5886,2021/04/12 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5887,2021/04/13 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5888,2021/04/14 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5889,2021/04/15 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5890,2021/04/16 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5891,2021/04/17 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5892,2021/04/18 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5893,2021/04/19 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5894,2021/04/20 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5895,2021/04/21 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5896,2021/04/22 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5897,2021/04/23 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5898,2021/04/24 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5899,2021/04/25 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5900,2021/04/26 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5901,2021/04/27 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5902,2021/04/28 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5903,2021/04/29 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5904,2021/04/30 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5905,2021/05/01 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5906,2021/05/02 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5907,2021/05/03 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5908,2021/05/04 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5909,2021/05/05 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5910,2021/05/06 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5911,2021/05/07 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5912,2021/05/08 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5913,2021/05/09 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5914,2021/05/10 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5915,2021/05/11 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5916,2021/05/12 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5917,2021/05/13 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5918,2021/05/14 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5919,2021/05/15 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5920,2021/05/16 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5921,2021/05/17 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5922,2021/05/18 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5923,2021/05/19 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5924,2021/05/20 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5925,2021/05/21 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5926,2021/05/22 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5927,2021/05/23 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5928,2021/05/24 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5929,2021/05/25 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5930,2021/05/26 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5931,2021/05/27 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5932,2021/05/28 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5933,2021/05/31 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5934,2021/06/01 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5935,2021/06/02 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5936,2021/06/03 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5937,2021/06/04 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5938,2021/06/07 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5939,2021/06/08 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5940,2021/06/09 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5941,2021/06/10 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5942,2021/06/11 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5943,2021/06/12 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5944,2021/06/14 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5945,2021/06/15 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5946,2021/06/16 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5947,2021/06/17 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5948,2021/06/18 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5949,2021/06/21 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5950,2021/06/22 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5951,2021/06/23 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5952,2021/06/24 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5953,2021/06/25 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5954,2021/06/28 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5955,2021/06/29 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5956,2021/06/30 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5957,2021/07/01 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5958,2021/07/02 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5959,2021/07/05 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5960,2021/07/06 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5961,2021/07/07 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5962,2021/07/08 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5963,2021/07/09 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5964,2021/07/12 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5965,2021/07/13 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5966,2021/07/14 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5967,2021/07/15 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5968,2021/07/16 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5969,2021/07/19 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5970,2021/07/20 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5971,2021/07/21 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5972,2021/07/22 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5973,2021/07/23 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5974,2021/07/26 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5975,2021/07/27 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5976,2021/07/28 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5977,2021/07/29 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5978,2021/07/30 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5979,2021/08/02 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5980,2021/08/03 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5981,2021/08/04 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5982,2021/08/05 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5983,2021/08/06 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5984,2021/08/09 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5985,2021/08/10 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5986,2021/08/11 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5987,2021/08/12 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5988,2021/08/13 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5989,2021/08/16 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5990,2021/08/17 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5991,2021/08/18 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5992,2021/08/19 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5993,2021/08/20 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5994,2021/08/23 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5995,2021/08/24 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5996,2021/08/25 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5997,2021/08/26 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5998,2021/08/27 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
5999,2021/08/30 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
6000,2021/08/31 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
6001,2021/09/01 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
6002,2021/09/02 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
6003,2021/09/03 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
6004,2021/09/06 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
6005,2021/09/07 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
6006,2021/09/08 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
6007,2021/09/09 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
6008,2021/09/10 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
6009,2021/09/13 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
6010,2021/09/14 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
6011,2021/09/15 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
6012,2021/09/16 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
6013,2021/09/17 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
6014,2021/09/20 00:00:00+00,Homeless,24,,,2023/01/07 08:00:08+00
